repetition,round,p1,p1_move,p1_pay,p2,p2_move,p2_pay
8,9,Grim Trigger,C,3,gemini-LLM,C,3
8,10,Grim Trigger,C,3,gemini-LLM,C,3
8,11,Grim Trigger,C,3,gemini-LLM,C,3
8,12,Grim Trigger,C,3,gemini-LLM,C,3
8,13,Grim Trigger,C,3,gemini-LLM,C,3
8,14,Grim Trigger,C,3,gemini-LLM,C,3
8,15,Grim Trigger,C,3,gemini-LLM,C,3
8,16,Grim Trigger,C,3,gemini-LLM,C,3
8,17,Grim Trigger,C,3,gemini-LLM,C,3
8,18,Grim Trigger,C,3,gemini-LLM,C,3
8,19,Grim Trigger,C,3,gemini-LLM,C,3
8,20,Grim Trigger,C,3,gemini-LLM,C,3
9,1,Grim Trigger,C,3,gemini-LLM,C,3
9,2,Grim Trigger,C,3,gemini-LLM,C,3
9,3,Grim Trigger,C,3,gemini-LLM,C,3
9,4,Grim Trigger,C,3,gemini-LLM,C,3
9,5,Grim Trigger,C,3,gemini-LLM,C,3
9,6,Grim Trigger,C,3,gemini-LLM,C,3
9,7,Grim Trigger,C,3,gemini-LLM,C,3
9,8,Grim Trigger,C,3,gemini-LLM,C,3
9,9,Grim Trigger,C,3,gemini-LLM,C,3
9,10,Grim Trigger,C,3,gemini-LLM,C,3
9,11,Grim Trigger,C,3,gemini-LLM,C,3
9,12,Grim Trigger,C,3,gemini-LLM,C,3
9,13,Grim Trigger,C,3,gemini-LLM,C,3
9,14,Grim Trigger,C,3,gemini-LLM,C,3
9,15,Grim Trigger,C,3,gemini-LLM,C,3
9,16,Grim Trigger,C,3,gemini-LLM,C,3
9,17,Grim Trigger,C,3,gemini-LLM,C,3
9,18,Grim Trigger,C,3,gemini-LLM,C,3
9,19,Grim Trigger,C,3,gemini-LLM,C,3
9,20,Grim Trigger,C,3,gemini-LLM,C,3
10,1,Grim Trigger,C,3,gemini-LLM,C,3
10,2,Grim Trigger,C,3,gemini-LLM,C,3
10,3,Grim Trigger,C,3,gemini-LLM,C,3
10,4,Grim Trigger,C,3,gemini-LLM,C,3
10,5,Grim Trigger,C,3,gemini-LLM,C,3
10,6,Grim Trigger,C,3,gemini-LLM,C,3
10,7,Grim Trigger,C,3,gemini-LLM,C,3
10,8,Grim Trigger,C,3,gemini-LLM,C,3
10,9,Grim Trigger,C,3,gemini-LLM,C,3
10,10,Grim Trigger,C,3,gemini-LLM,C,3
10,11,Grim Trigger,C,3,gemini-LLM,C,3
10,12,Grim Trigger,C,3,gemini-LLM,C,3
10,13,Grim Trigger,C,3,gemini-LLM,C,3
10,14,Grim Trigger,C,3,gemini-LLM,C,3
10,15,Grim Trigger,C,3,gemini-LLM,C,3
10,16,Grim Trigger,C,3,gemini-LLM,C,3
10,17,Grim Trigger,C,3,gemini-LLM,C,3
10,18,Grim Trigger,C,3,gemini-LLM,C,3
10,19,Grim Trigger,C,3,gemini-LLM,C,3
10,20,Grim Trigger,C,3,gemini-LLM,C,3
1,1,Grim Trigger,C,3,gpt4o-LLM,C,3
1,2,Grim Trigger,C,3,gpt4o-LLM,C,3
1,3,Grim Trigger,C,3,gpt4o-LLM,C,3
1,4,Grim Trigger,C,3,gpt4o-LLM,C,3
1,5,Grim Trigger,C,3,gpt4o-LLM,C,3
1,6,Grim Trigger,C,3,gpt4o-LLM,C,3
1,7,Grim Trigger,C,3,gpt4o-LLM,C,3
1,8,Grim Trigger,C,3,gpt4o-LLM,C,3
1,9,Grim Trigger,C,3,gpt4o-LLM,C,3
1,10,Grim Trigger,C,3,gpt4o-LLM,C,3
1,11,Grim Trigger,C,3,gpt4o-LLM,C,3
1,12,Grim Trigger,C,3,gpt4o-LLM,C,3
1,13,Grim Trigger,C,3,gpt4o-LLM,C,3
1,14,Grim Trigger,C,3,gpt4o-LLM,C,3
1,15,Grim Trigger,C,3,gpt4o-LLM,C,3
1,16,Grim Trigger,C,3,gpt4o-LLM,C,3
1,17,Grim Trigger,C,3,gpt4o-LLM,C,3
1,18,Grim Trigger,C,3,gpt4o-LLM,C,3
1,19,Grim Trigger,C,3,gpt4o-LLM,C,3
1,20,Grim Trigger,C,3,gpt4o-LLM,C,3
2,1,Grim Trigger,C,3,gpt4o-LLM,C,3
2,2,Grim Trigger,C,3,gpt4o-LLM,C,3
2,3,Grim Trigger,C,3,gpt4o-LLM,C,3
2,4,Grim Trigger,C,3,gpt4o-LLM,C,3
2,5,Grim Trigger,C,3,gpt4o-LLM,C,3
2,6,Grim Trigger,C,3,gpt4o-LLM,C,3
2,7,Grim Trigger,C,3,gpt4o-LLM,C,3
2,8,Grim Trigger,C,3,gpt4o-LLM,C,3
2,9,Grim Trigger,C,3,gpt4o-LLM,C,3
2,10,Grim Trigger,C,3,gpt4o-LLM,C,3
2,11,Grim Trigger,C,3,gpt4o-LLM,C,3
2,12,Grim Trigger,C,3,gpt4o-LLM,C,3
2,13,Grim Trigger,C,3,gpt4o-LLM,C,3
2,14,Grim Trigger,C,3,gpt4o-LLM,C,3
2,15,Grim Trigger,C,3,gpt4o-LLM,C,3
2,16,Grim Trigger,C,3,gpt4o-LLM,C,3
2,17,Grim Trigger,C,3,gpt4o-LLM,C,3
2,18,Grim Trigger,C,3,gpt4o-LLM,C,3
2,19,Grim Trigger,C,3,gpt4o-LLM,C,3
2,20,Grim Trigger,C,3,gpt4o-LLM,C,3
3,1,Grim Trigger,C,3,gpt4o-LLM,C,3
3,2,Grim Trigger,C,3,gpt4o-LLM,C,3
3,3,Grim Trigger,C,3,gpt4o-LLM,C,3
3,4,Grim Trigger,C,3,gpt4o-LLM,C,3
3,5,Grim Trigger,C,3,gpt4o-LLM,C,3
3,6,Grim Trigger,C,3,gpt4o-LLM,C,3
3,7,Grim Trigger,C,3,gpt4o-LLM,C,3
3,8,Grim Trigger,C,3,gpt4o-LLM,C,3
3,9,Grim Trigger,C,3,gpt4o-LLM,C,3
3,10,Grim Trigger,C,3,gpt4o-LLM,C,3
3,11,Grim Trigger,C,3,gpt4o-LLM,C,3
3,12,Grim Trigger,C,3,gpt4o-LLM,C,3
3,13,Grim Trigger,C,3,gpt4o-LLM,C,3
3,14,Grim Trigger,C,3,gpt4o-LLM,C,3
3,15,Grim Trigger,C,3,gpt4o-LLM,C,3
3,16,Grim Trigger,C,3,gpt4o-LLM,C,3
3,17,Grim Trigger,C,3,gpt4o-LLM,C,3
3,18,Grim Trigger,C,3,gpt4o-LLM,C,3
3,19,Grim Trigger,C,3,gpt4o-LLM,C,3
3,20,Grim Trigger,C,3,gpt4o-LLM,C,3
4,1,Grim Trigger,C,3,gpt4o-LLM,C,3
4,2,Grim Trigger,C,3,gpt4o-LLM,C,3
4,3,Grim Trigger,C,3,gpt4o-LLM,C,3
4,4,Grim Trigger,C,3,gpt4o-LLM,C,3
4,5,Grim Trigger,C,3,gpt4o-LLM,C,3
4,6,Grim Trigger,C,3,gpt4o-LLM,C,3
4,7,Grim Trigger,C,3,gpt4o-LLM,C,3
4,8,Grim Trigger,C,3,gpt4o-LLM,C,3
4,9,Grim Trigger,C,3,gpt4o-LLM,C,3
4,10,Grim Trigger,C,3,gpt4o-LLM,C,3
4,11,Grim Trigger,C,3,gpt4o-LLM,C,3
4,12,Grim Trigger,C,3,gpt4o-LLM,C,3
4,13,Grim Trigger,C,3,gpt4o-LLM,C,3
4,14,Grim Trigger,C,3,gpt4o-LLM,C,3
4,15,Grim Trigger,C,3,gpt4o-LLM,C,3
4,16,Grim Trigger,C,3,gpt4o-LLM,C,3
4,17,Grim Trigger,C,3,gpt4o-LLM,C,3
4,18,Grim Trigger,C,3,gpt4o-LLM,C,3
4,19,Grim Trigger,C,3,gpt4o-LLM,C,3
4,20,Grim Trigger,C,3,gpt4o-LLM,C,3
5,1,Grim Trigger,C,3,gpt4o-LLM,C,3
5,2,Grim Trigger,C,3,gpt4o-LLM,C,3
5,3,Grim Trigger,C,3,gpt4o-LLM,C,3
5,4,Grim Trigger,C,3,gpt4o-LLM,C,3
5,5,Grim Trigger,C,3,gpt4o-LLM,C,3
5,6,Grim Trigger,C,3,gpt4o-LLM,C,3
5,7,Grim Trigger,C,3,gpt4o-LLM,C,3
5,8,Grim Trigger,C,3,gpt4o-LLM,C,3
5,9,Grim Trigger,C,3,gpt4o-LLM,C,3
5,10,Grim Trigger,C,3,gpt4o-LLM,C,3
5,11,Grim Trigger,C,3,gpt4o-LLM,C,3
5,12,Grim Trigger,C,3,gpt4o-LLM,C,3
5,13,Grim Trigger,C,3,gpt4o-LLM,C,3
5,14,Grim Trigger,C,3,gpt4o-LLM,C,3
5,15,Grim Trigger,C,3,gpt4o-LLM,C,3
5,16,Grim Trigger,C,3,gpt4o-LLM,C,3
5,17,Grim Trigger,C,3,gpt4o-LLM,C,3
5,18,Grim Trigger,C,3,gpt4o-LLM,C,3
5,19,Grim Trigger,C,3,gpt4o-LLM,C,3
5,20,Grim Trigger,C,3,gpt4o-LLM,C,3
6,1,Grim Trigger,C,3,gpt4o-LLM,C,3
6,2,Grim Trigger,C,3,gpt4o-LLM,C,3
6,3,Grim Trigger,C,3,gpt4o-LLM,C,3
6,4,Grim Trigger,C,3,gpt4o-LLM,C,3
6,5,Grim Trigger,C,3,gpt4o-LLM,C,3
6,6,Grim Trigger,C,3,gpt4o-LLM,C,3
6,7,Grim Trigger,C,3,gpt4o-LLM,C,3
6,8,Grim Trigger,C,3,gpt4o-LLM,C,3
6,9,Grim Trigger,C,3,gpt4o-LLM,C,3
6,10,Grim Trigger,C,3,gpt4o-LLM,C,3
6,11,Grim Trigger,C,3,gpt4o-LLM,C,3
6,12,Grim Trigger,C,3,gpt4o-LLM,C,3
6,13,Grim Trigger,C,3,gpt4o-LLM,C,3
6,14,Grim Trigger,C,3,gpt4o-LLM,C,3
6,15,Grim Trigger,C,3,gpt4o-LLM,C,3
6,16,Grim Trigger,C,3,gpt4o-LLM,C,3
6,17,Grim Trigger,C,3,gpt4o-LLM,C,3
6,18,Grim Trigger,C,3,gpt4o-LLM,C,3
6,19,Grim Trigger,C,3,gpt4o-LLM,C,3
6,20,Grim Trigger,C,3,gpt4o-LLM,C,3
7,1,Grim Trigger,C,3,gpt4o-LLM,C,3
7,2,Grim Trigger,C,3,gpt4o-LLM,C,3
7,3,Grim Trigger,C,3,gpt4o-LLM,C,3
7,4,Grim Trigger,C,3,gpt4o-LLM,C,3
7,5,Grim Trigger,C,3,gpt4o-LLM,C,3
7,6,Grim Trigger,C,3,gpt4o-LLM,C,3
7,7,Grim Trigger,C,3,gpt4o-LLM,C,3
7,8,Grim Trigger,C,3,gpt4o-LLM,C,3
7,9,Grim Trigger,C,3,gpt4o-LLM,C,3
7,10,Grim Trigger,C,3,gpt4o-LLM,C,3
7,11,Grim Trigger,C,3,gpt4o-LLM,C,3
7,12,Grim Trigger,C,3,gpt4o-LLM,C,3
7,13,Grim Trigger,C,3,gpt4o-LLM,C,3
7,14,Grim Trigger,C,3,gpt4o-LLM,C,3
7,15,Grim Trigger,C,3,gpt4o-LLM,C,3
7,16,Grim Trigger,C,3,gpt4o-LLM,C,3
7,17,Grim Trigger,C,3,gpt4o-LLM,C,3
7,18,Grim Trigger,C,3,gpt4o-LLM,C,3
7,19,Grim Trigger,C,3,gpt4o-LLM,C,3
7,20,Grim Trigger,C,3,gpt4o-LLM,C,3
8,1,Grim Trigger,C,3,gpt4o-LLM,C,3
8,2,Grim Trigger,C,3,gpt4o-LLM,C,3
8,3,Grim Trigger,C,3,gpt4o-LLM,C,3
8,4,Grim Trigger,C,3,gpt4o-LLM,C,3
8,5,Grim Trigger,C,3,gpt4o-LLM,C,3
8,6,Grim Trigger,C,3,gpt4o-LLM,C,3
8,7,Grim Trigger,C,3,gpt4o-LLM,C,3
8,8,Grim Trigger,C,3,gpt4o-LLM,C,3
8,9,Grim Trigger,C,3,gpt4o-LLM,C,3
8,10,Grim Trigger,C,3,gpt4o-LLM,C,3
8,11,Grim Trigger,C,3,gpt4o-LLM,C,3
8,12,Grim Trigger,C,3,gpt4o-LLM,C,3
8,13,Grim Trigger,C,3,gpt4o-LLM,C,3
8,14,Grim Trigger,C,3,gpt4o-LLM,C,3
8,15,Grim Trigger,C,3,gpt4o-LLM,C,3
8,16,Grim Trigger,C,3,gpt4o-LLM,C,3
8,17,Grim Trigger,C,3,gpt4o-LLM,C,3
8,18,Grim Trigger,C,3,gpt4o-LLM,C,3
8,19,Grim Trigger,C,3,gpt4o-LLM,C,3
8,20,Grim Trigger,C,3,gpt4o-LLM,C,3
9,1,Grim Trigger,C,3,gpt4o-LLM,C,3
9,2,Grim Trigger,C,3,gpt4o-LLM,C,3
9,3,Grim Trigger,C,3,gpt4o-LLM,C,3
9,4,Grim Trigger,C,3,gpt4o-LLM,C,3
9,5,Grim Trigger,C,3,gpt4o-LLM,C,3
9,6,Grim Trigger,C,3,gpt4o-LLM,C,3
9,7,Grim Trigger,C,3,gpt4o-LLM,C,3
9,8,Grim Trigger,C,3,gpt4o-LLM,C,3
9,9,Grim Trigger,C,3,gpt4o-LLM,C,3
9,10,Grim Trigger,C,3,gpt4o-LLM,C,3
9,11,Grim Trigger,C,3,gpt4o-LLM,C,3
9,12,Grim Trigger,C,3,gpt4o-LLM,C,3
9,13,Grim Trigger,C,3,gpt4o-LLM,C,3
9,14,Grim Trigger,C,3,gpt4o-LLM,C,3
9,15,Grim Trigger,C,3,gpt4o-LLM,C,3
9,16,Grim Trigger,C,3,gpt4o-LLM,C,3
9,17,Grim Trigger,C,3,gpt4o-LLM,C,3
9,18,Grim Trigger,C,3,gpt4o-LLM,C,3
9,19,Grim Trigger,C,3,gpt4o-LLM,C,3
9,20,Grim Trigger,C,3,gpt4o-LLM,C,3
10,1,Grim Trigger,C,3,gpt4o-LLM,C,3
10,2,Grim Trigger,C,3,gpt4o-LLM,C,3
10,3,Grim Trigger,C,3,gpt4o-LLM,C,3
10,4,Grim Trigger,C,3,gpt4o-LLM,C,3
10,5,Grim Trigger,C,3,gpt4o-LLM,C,3
10,6,Grim Trigger,C,3,gpt4o-LLM,C,3
10,7,Grim Trigger,C,3,gpt4o-LLM,C,3
10,8,Grim Trigger,C,3,gpt4o-LLM,C,3
10,9,Grim Trigger,C,3,gpt4o-LLM,C,3
10,10,Grim Trigger,C,3,gpt4o-LLM,C,3
10,11,Grim Trigger,C,3,gpt4o-LLM,C,3
10,12,Grim Trigger,C,3,gpt4o-LLM,C,3
10,13,Grim Trigger,C,3,gpt4o-LLM,C,3
10,14,Grim Trigger,C,3,gpt4o-LLM,C,3
10,15,Grim Trigger,C,3,gpt4o-LLM,C,3
10,16,Grim Trigger,C,3,gpt4o-LLM,C,3
10,17,Grim Trigger,C,3,gpt4o-LLM,C,3
10,18,Grim Trigger,C,3,gpt4o-LLM,C,3
10,19,Grim Trigger,C,3,gpt4o-LLM,C,3
10,20,Grim Trigger,C,3,gpt4o-LLM,C,3
1,1,Grim Trigger,C,3,deepseek-LLM,C,3
1,2,Grim Trigger,C,3,deepseek-LLM,C,3
1,3,Grim Trigger,C,3,deepseek-LLM,C,3
1,4,Grim Trigger,C,3,deepseek-LLM,C,3
1,5,Grim Trigger,C,3,deepseek-LLM,C,3
1,6,Grim Trigger,C,0,deepseek-LLM,D,5
1,7,Grim Trigger,D,5,deepseek-LLM,C,0
1,8,Grim Trigger,D,1,deepseek-LLM,D,1
1,9,Grim Trigger,D,1,deepseek-LLM,D,1
1,10,Grim Trigger,D,1,deepseek-LLM,D,1
1,11,Grim Trigger,D,1,deepseek-LLM,D,1
1,12,Grim Trigger,D,1,deepseek-LLM,D,1
1,13,Grim Trigger,D,1,deepseek-LLM,D,1
1,14,Grim Trigger,D,1,deepseek-LLM,D,1
1,15,Grim Trigger,D,1,deepseek-LLM,D,1
1,16,Grim Trigger,D,1,deepseek-LLM,D,1
1,17,Grim Trigger,D,1,deepseek-LLM,D,1
1,18,Grim Trigger,D,1,deepseek-LLM,D,1
1,19,Grim Trigger,D,1,deepseek-LLM,D,1
1,20,Grim Trigger,D,1,deepseek-LLM,D,1
2,1,Grim Trigger,C,3,deepseek-LLM,C,3
2,2,Grim Trigger,C,3,deepseek-LLM,C,3
2,3,Grim Trigger,C,3,deepseek-LLM,C,3
2,4,Grim Trigger,C,3,deepseek-LLM,C,3
2,5,Grim Trigger,C,3,deepseek-LLM,C,3
2,6,Grim Trigger,C,3,deepseek-LLM,C,3
2,7,Grim Trigger,C,3,deepseek-LLM,C,3
2,8,Grim Trigger,C,3,deepseek-LLM,C,3
2,9,Grim Trigger,C,3,deepseek-LLM,C,3
2,10,Grim Trigger,C,3,deepseek-LLM,C,3
2,11,Grim Trigger,C,3,deepseek-LLM,C,3
2,12,Grim Trigger,C,3,deepseek-LLM,C,3
2,13,Grim Trigger,C,3,deepseek-LLM,C,3
2,14,Grim Trigger,C,3,deepseek-LLM,C,3
2,15,Grim Trigger,C,3,deepseek-LLM,C,3
2,16,Grim Trigger,C,3,deepseek-LLM,C,3
2,17,Grim Trigger,C,3,deepseek-LLM,C,3
2,18,Grim Trigger,C,3,deepseek-LLM,C,3
2,19,Grim Trigger,C,3,deepseek-LLM,C,3
2,20,Grim Trigger,C,3,deepseek-LLM,C,3
3,1,Grim Trigger,C,3,deepseek-LLM,C,3
3,2,Grim Trigger,C,3,deepseek-LLM,C,3
3,3,Grim Trigger,C,3,deepseek-LLM,C,3
3,4,Grim Trigger,C,3,deepseek-LLM,C,3
3,5,Grim Trigger,C,3,deepseek-LLM,C,3
3,6,Grim Trigger,C,3,deepseek-LLM,C,3
3,7,Grim Trigger,C,3,deepseek-LLM,C,3
3,8,Grim Trigger,C,3,deepseek-LLM,C,3
3,9,Grim Trigger,C,3,deepseek-LLM,C,3
3,10,Grim Trigger,C,3,deepseek-LLM,C,3
3,11,Grim Trigger,C,3,deepseek-LLM,C,3
3,12,Grim Trigger,C,3,deepseek-LLM,C,3
3,13,Grim Trigger,C,0,deepseek-LLM,D,5
3,14,Grim Trigger,D,5,deepseek-LLM,C,0
3,15,Grim Trigger,D,1,deepseek-LLM,D,1
3,16,Grim Trigger,D,1,deepseek-LLM,D,1
3,17,Grim Trigger,D,1,deepseek-LLM,D,1
3,18,Grim Trigger,D,1,deepseek-LLM,D,1
3,19,Grim Trigger,D,1,deepseek-LLM,D,1
3,20,Grim Trigger,D,1,deepseek-LLM,D,1
4,1,Grim Trigger,C,3,deepseek-LLM,C,3
4,2,Grim Trigger,C,3,deepseek-LLM,C,3
4,3,Grim Trigger,C,3,deepseek-LLM,C,3
4,4,Grim Trigger,C,3,deepseek-LLM,C,3
4,5,Grim Trigger,C,3,deepseek-LLM,C,3
4,6,Grim Trigger,C,3,deepseek-LLM,C,3
4,7,Grim Trigger,C,3,deepseek-LLM,C,3
4,8,Grim Trigger,C,3,deepseek-LLM,C,3
4,9,Grim Trigger,C,3,deepseek-LLM,C,3
4,10,Grim Trigger,C,3,deepseek-LLM,C,3
4,11,Grim Trigger,C,3,deepseek-LLM,C,3
4,12,Grim Trigger,C,3,deepseek-LLM,C,3
4,13,Grim Trigger,C,3,deepseek-LLM,C,3
4,14,Grim Trigger,C,3,deepseek-LLM,C,3
4,15,Grim Trigger,C,3,deepseek-LLM,C,3
4,16,Grim Trigger,C,3,deepseek-LLM,C,3
4,17,Grim Trigger,C,3,deepseek-LLM,C,3
4,18,Grim Trigger,C,3,deepseek-LLM,C,3
4,19,Grim Trigger,C,3,deepseek-LLM,C,3
4,20,Grim Trigger,C,3,deepseek-LLM,C,3
5,1,Grim Trigger,C,3,deepseek-LLM,C,3
5,2,Grim Trigger,C,3,deepseek-LLM,C,3
5,3,Grim Trigger,C,3,deepseek-LLM,C,3
5,4,Grim Trigger,C,3,deepseek-LLM,C,3
5,5,Grim Trigger,C,3,deepseek-LLM,C,3
5,6,Grim Trigger,C,3,deepseek-LLM,C,3
5,7,Grim Trigger,C,0,deepseek-LLM,D,5
5,8,Grim Trigger,D,5,deepseek-LLM,C,0
5,9,Grim Trigger,D,1,deepseek-LLM,D,1
5,10,Grim Trigger,D,1,deepseek-LLM,D,1
5,11,Grim Trigger,D,1,deepseek-LLM,D,1
5,12,Grim Trigger,D,1,deepseek-LLM,D,1
5,13,Grim Trigger,D,1,deepseek-LLM,D,1
5,14,Grim Trigger,D,1,deepseek-LLM,D,1
5,15,Grim Trigger,D,1,deepseek-LLM,D,1
5,16,Grim Trigger,D,1,deepseek-LLM,D,1
5,17,Grim Trigger,D,1,deepseek-LLM,D,1
5,18,Grim Trigger,D,1,deepseek-LLM,D,1
5,19,Grim Trigger,D,1,deepseek-LLM,D,1
5,20,Grim Trigger,D,1,deepseek-LLM,D,1
6,1,Grim Trigger,C,3,deepseek-LLM,C,3
6,2,Grim Trigger,C,3,deepseek-LLM,C,3
6,3,Grim Trigger,C,0,deepseek-LLM,D,5
6,4,Grim Trigger,D,5,deepseek-LLM,C,0
6,5,Grim Trigger,D,1,deepseek-LLM,D,1
6,6,Grim Trigger,D,1,deepseek-LLM,D,1
6,7,Grim Trigger,D,1,deepseek-LLM,D,1
6,8,Grim Trigger,D,1,deepseek-LLM,D,1
6,9,Grim Trigger,D,1,deepseek-LLM,D,1
6,10,Grim Trigger,D,1,deepseek-LLM,D,1
6,11,Grim Trigger,D,1,deepseek-LLM,D,1
6,12,Grim Trigger,D,1,deepseek-LLM,D,1
6,13,Grim Trigger,D,1,deepseek-LLM,D,1
6,14,Grim Trigger,D,1,deepseek-LLM,D,1
6,15,Grim Trigger,D,1,deepseek-LLM,D,1
6,16,Grim Trigger,D,1,deepseek-LLM,D,1
6,17,Grim Trigger,D,1,deepseek-LLM,D,1
6,18,Grim Trigger,D,1,deepseek-LLM,D,1
6,19,Grim Trigger,D,1,deepseek-LLM,D,1
6,20,Grim Trigger,D,1,deepseek-LLM,D,1
7,1,Grim Trigger,C,3,deepseek-LLM,C,3
7,2,Grim Trigger,C,3,deepseek-LLM,C,3
7,3,Grim Trigger,C,3,deepseek-LLM,C,3
7,4,Grim Trigger,C,3,deepseek-LLM,C,3
7,5,Grim Trigger,C,3,deepseek-LLM,C,3
7,6,Grim Trigger,C,3,deepseek-LLM,C,3
7,7,Grim Trigger,C,3,deepseek-LLM,C,3
7,8,Grim Trigger,C,3,deepseek-LLM,C,3
7,9,Grim Trigger,C,3,deepseek-LLM,C,3
7,10,Grim Trigger,C,3,deepseek-LLM,C,3
7,11,Grim Trigger,C,3,deepseek-LLM,C,3
7,12,Grim Trigger,C,3,deepseek-LLM,C,3
7,13,Grim Trigger,C,3,deepseek-LLM,C,3
7,14,Grim Trigger,C,3,deepseek-LLM,C,3
7,15,Grim Trigger,C,3,deepseek-LLM,C,3
7,16,Grim Trigger,C,3,deepseek-LLM,C,3
7,17,Grim Trigger,C,3,deepseek-LLM,C,3
7,18,Grim Trigger,C,3,deepseek-LLM,C,3
7,19,Grim Trigger,C,3,deepseek-LLM,C,3
7,20,Grim Trigger,C,3,deepseek-LLM,C,3
8,1,Grim Trigger,C,3,deepseek-LLM,C,3
8,2,Grim Trigger,C,3,deepseek-LLM,C,3
8,3,Grim Trigger,C,3,deepseek-LLM,C,3
8,4,Grim Trigger,C,3,deepseek-LLM,C,3
8,5,Grim Trigger,C,3,deepseek-LLM,C,3
8,6,Grim Trigger,C,3,deepseek-LLM,C,3
8,7,Grim Trigger,C,3,deepseek-LLM,C,3
8,8,Grim Trigger,C,3,deepseek-LLM,C,3
8,9,Grim Trigger,C,3,deepseek-LLM,C,3
8,10,Grim Trigger,C,3,deepseek-LLM,C,3
8,11,Grim Trigger,C,3,deepseek-LLM,C,3
8,12,Grim Trigger,C,3,deepseek-LLM,C,3
8,13,Grim Trigger,C,3,deepseek-LLM,C,3
8,14,Grim Trigger,C,3,deepseek-LLM,C,3
8,15,Grim Trigger,C,3,deepseek-LLM,C,3
8,16,Grim Trigger,C,3,deepseek-LLM,C,3
8,17,Grim Trigger,C,3,deepseek-LLM,C,3
8,18,Grim Trigger,C,3,deepseek-LLM,C,3
8,19,Grim Trigger,C,3,deepseek-LLM,C,3
8,20,Grim Trigger,C,3,deepseek-LLM,C,3
9,1,Grim Trigger,C,3,deepseek-LLM,C,3
9,2,Grim Trigger,C,3,deepseek-LLM,C,3
9,3,Grim Trigger,C,3,deepseek-LLM,C,3
9,4,Grim Trigger,C,0,deepseek-LLM,D,5
9,5,Grim Trigger,D,5,deepseek-LLM,C,0
9,6,Grim Trigger,D,1,deepseek-LLM,D,1
9,7,Grim Trigger,D,1,deepseek-LLM,D,1
9,8,Grim Trigger,D,1,deepseek-LLM,D,1
9,9,Grim Trigger,D,1,deepseek-LLM,D,1
9,10,Grim Trigger,D,1,deepseek-LLM,D,1
9,11,Grim Trigger,D,1,deepseek-LLM,D,1
9,12,Grim Trigger,D,1,deepseek-LLM,D,1
9,13,Grim Trigger,D,1,deepseek-LLM,D,1
9,14,Grim Trigger,D,1,deepseek-LLM,D,1
9,15,Grim Trigger,D,1,deepseek-LLM,D,1
9,16,Grim Trigger,D,1,deepseek-LLM,D,1
9,17,Grim Trigger,D,1,deepseek-LLM,D,1
9,18,Grim Trigger,D,1,deepseek-LLM,D,1
9,19,Grim Trigger,D,1,deepseek-LLM,D,1
9,20,Grim Trigger,D,1,deepseek-LLM,D,1
10,1,Grim Trigger,C,3,deepseek-LLM,C,3
10,2,Grim Trigger,C,3,deepseek-LLM,C,3
10,3,Grim Trigger,C,0,deepseek-LLM,D,5
10,4,Grim Trigger,D,5,deepseek-LLM,C,0
10,5,Grim Trigger,D,1,deepseek-LLM,D,1
10,6,Grim Trigger,D,1,deepseek-LLM,D,1
10,7,Grim Trigger,D,1,deepseek-LLM,D,1
10,8,Grim Trigger,D,1,deepseek-LLM,D,1
10,9,Grim Trigger,D,1,deepseek-LLM,D,1
10,10,Grim Trigger,D,1,deepseek-LLM,D,1
10,11,Grim Trigger,D,1,deepseek-LLM,D,1
10,12,Grim Trigger,D,1,deepseek-LLM,D,1
10,13,Grim Trigger,D,1,deepseek-LLM,D,1
10,14,Grim Trigger,D,1,deepseek-LLM,D,1
10,15,Grim Trigger,D,1,deepseek-LLM,D,1
10,16,Grim Trigger,D,1,deepseek-LLM,D,1
10,17,Grim Trigger,D,1,deepseek-LLM,D,1
10,18,Grim Trigger,D,1,deepseek-LLM,D,1
10,19,Grim Trigger,D,1,deepseek-LLM,D,1
10,20,Grim Trigger,D,1,deepseek-LLM,D,1
1,1,Grim Trigger,C,0,claude3_opus-LLM,D,5
1,2,Grim Trigger,D,5,claude3_opus-LLM,C,0
1,3,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,4,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,5,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,6,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,7,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,8,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,9,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,10,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,11,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,12,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,13,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,14,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,15,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,16,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,17,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,18,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,19,Grim Trigger,D,1,claude3_opus-LLM,D,1
1,20,Grim Trigger,D,1,claude3_opus-LLM,D,1
2,1,Grim Trigger,C,0,claude3_opus-LLM,D,5
2,2,Grim Trigger,D,5,claude3_opus-LLM,C,0
